	TE.fixed	lower.fixed	upper.fixed	pval.fixed	TE.random	lower.random	upper.random	pval.random	symbol
ENSG00000012124.13	0.969704523200233	0.947834498009806	0.992079170244829	0.00821189492264463	0.962874334598391	0.932255857781386	0.994498427110667	0.0217583847769833	CD22
ENSG00000244405.6	1.06260722805527	1.02302503070306	1.10372091320124	0.00171695161406496	1.0744615400252	1.01048078557583	1.14249337292983	0.0218584657356304	ETV5
ENSG00000105281.11	1.11739080816298	1.06854622458899	1.16846813870628	1.13213117596373e-06	1.09843625178486	1.01365084533552	1.19031341490748	0.02197610273793	SLC1A5
ENSG00000091181.18	0.972937379013459	0.958916142852861	0.987163633167482	0.000211932503505714	0.973428735948223	0.951244934483226	0.996129881610912	0.0220422541231668	IL5RA
ENSG00000158517.12	0.956477739099591	0.929276536132003	0.984475158708958	0.0025036861173496	0.95804457310688	0.923481840315054	0.993900869503197	0.0222366176349606	NCF1
ENSG00000095059.14	0.90405181704238	0.831432414016037	0.98301398179776	0.0182277510519766	0.899069993485563	0.82055893842989	0.985092983976063	0.0224821788093359	DHPS
ENSG00000197253.12	0.969383511130737	0.953882692356997	0.985136221866225	0.000156326195311528	0.969999993025926	0.944939640320675	0.995724960962578	0.0225625519740596	TPSB2
ENSG00000129084.16	1.19271939390115	1.09601257921865	1.29795914714965	4.40774794936835e-05	1.1867237240406	1.02434307175044	1.37484524085685	0.0225881753386961	PSMA1
ENSG00000145649.7	0.953332240177128	0.931985061881541	0.975168376976259	3.53170923875741e-05	0.953849906010742	0.915882289680894	0.993391458102872	0.0226133589697338	GZMA
ENSG00000109390.10	0.897874263414127	0.836610386859415	0.963624412945439	0.00281187452837532	0.885061219189749	0.796865445779903	0.983018357568492	0.0226219541840943	NDUFC1
ENSG00000089250.17	1.016031177167	1.00223123389831	1.0300211349032	0.0226437866656463	1.016031177167	1.00223123389831	1.0300211349032	0.0226437866656463	NOS1
ENSG00000164687.9	1.03894826633038	1.01137604794408	1.0672721608398	0.00536524166579839	1.0497649298298	1.00682324887195	1.09453810203057	0.0226628158652956	FABP5
ENSG00000170482.15	0.946679005228003	0.922831468966497	0.971142802426494	2.56035836755232e-05	0.954499684509451	0.917012297660737	0.993519552630586	0.0227262653564188	SLC23A1
ENSG00000117560.7	0.959192319353151	0.94308116614512	0.975578707892998	1.43042720195778e-06	0.966431827262764	0.938441167699135	0.995257357513841	0.0227869489715067	FASLG
ENSG00000055332.15	1.11113592966648	1.03390162520448	1.19413977509863	0.00414406979826394	1.1194712663624	1.01578551540891	1.23374068363887	0.0228580221463506	EIF2AK2
ENSG00000204385.9	0.96109758959173	0.94358589943425	0.978934273257862	2.34456152373653e-05	0.963479871419271	0.933089781246103	0.994859745854678	0.0228989362783052	SLC44A4
ENSG00000197170.8	1.19037561665886	1.08310176466361	1.30827421297393	0.000298386174385187	1.2370137790703	1.02990164253261	1.48577594831958	0.0228991260345476	PSMD12
ENSG00000196754.9	1.02572492105588	1.0066344656654	1.04517741996807	0.00805345337040844	1.03734729011779	1.00508223978396	1.07064810989598	0.0229411514984466	S100A2
ENSG00000136574.16	1.01424817662958	1.00480723535171	1.02377782285411	0.00302637760570412	1.02069873090516	1.00280823865943	1.03890839654862	0.0231598341806246	GATA4
ENSG00000172572.6	1.0483837633484	1.01874630067786	1.07888344185517	0.00124074837128687	1.04869647049558	1.00650886060614	1.09265236529322	0.0232287756003621	PDE3A
ENSG00000013275.6	1.11949387596209	1.03420266218849	1.21181909903865	0.00524250465348111	1.11636630451776	1.01498936209192	1.22786875647056	0.0234348625113216	PSMC4
ENSG00000182752.9	1.04275509253868	1.01631918320841	1.06987863751892	0.00139595393715494	1.045229740821	1.00594405581126	1.0860496712371	0.0236256149747587	PAPPA
ENSG00000095321.15	0.952843805446854	0.915753010961772	0.991436890417545	0.0171026386716262	0.906585700789468	0.832668574591435	0.987064551198191	0.0238209639786718	CRAT
ENSG00000008516.15	0.942837988795072	0.909968744167439	0.976894512930179	0.00114932567805946	0.944448812923643	0.898746814554668	0.992474794667127	0.023917665433253	MMP25
ENSG00000197299.9	1.12761061320116	1.07712163779778	1.18046620770106	2.76742709081194e-07	1.13956444050773	1.01736720260206	1.27643894038291	0.0239779655011477	BLM
ENSG00000176170.12	1.07757110664595	1.04566033391552	1.11045571130174	1.11014035286705e-06	1.06537437690428	1.00836182546589	1.1256104052132	0.0240262690284066	SPHK1
ENSG00000134107.4	1.0736125282265	1.02665694464491	1.12271569074475	0.00185236341519424	1.07799043308745	1.00987911385778	1.15069552175303	0.0241224736481578	BHLHE40
ENSG00000186867.9	0.988747650946739	0.980509464043817	0.997055054645557	0.00802904527662524	0.979256174829174	0.961567063736072	0.997270697079817	0.0242076416924249	QRFPR
ENSG00000137203.9	1.07927069635281	1.0545315013679	1.10459027017676	1.13509278169789e-10	1.05420416605672	1.00690198465231	1.10372850651903	0.0242200136314494	TFAP2A
ENSG00000156515.20	1.10280991753876	1.03203043157549	1.17844365535349	0.00383366267273472	1.11114380114415	1.01376761641467	1.21787333391804	0.0243115778454718	HK1
ENSG00000196878.11	1.03301281655185	1.00553471694471	1.06124180615343	0.0182148888654383	1.06283906802935	1.00793537974896	1.12073343909294	0.0243196627592696	LAMB3
ENSG00000010438.15	1.01757399465827	1.00462790619016	1.03068691226341	0.00765916980526288	1.02192144690577	1.00281255781228	1.04139446151757	0.0243480701181416	PRSS3
ENSG00000105810.8	1.07326056704005	1.03765171880263	1.11009139568749	4.00967523315318e-05	1.07243858300129	1.00906633623289	1.13979078779254	0.0244243195102095	CDK6
ENSG00000113327.13	1.0138587787268	1.00505876568123	1.0227358422218	0.0019717844575535	1.01771084358399	1.00226223525763	1.03339757272428	0.0244802687911463	GABRG2
ENSG00000187730.7	1.04709668280894	1.01646908503799	1.07864713180973	0.00237809105780462	1.05335520086981	1.00653857875979	1.10234938095133	0.0250305410235301	GABRD
ENSG00000131187.8	1.0315660894971	1.00489409786574	1.0589460115851	0.0200589214610163	1.05028351116026	1.00613261182398	1.09637183096109	0.0251567638410091	F12
ENSG00000197110.7	1.01255768750171	1.00388446770066	1.02130584096709	0.00446535044511563	1.01596508107436	1.00195335075339	1.03017275723097	0.0253928206419526	IFNL3
ENSG00000174197.15	0.911157057732264	0.847771803087144	0.979281430252968	0.0114367377842145	0.908865956156999	0.835710848601546	0.988424797456491	0.0256217222149471	MGA
ENSG00000141682.11	1.07044090444589	1.03656885636183	1.10541979230654	3.33623476569526e-05	1.07882406100106	1.00927476302855	1.15316601309081	0.0256486543393412	PMAIP1
ENSG00000226979.7	0.958886137891591	0.939372007543307	0.978805646812148	6.27979394123517e-05	0.966321815260698	0.937662611868915	0.99585697331747	0.0257316793778722	LTA
ENSG00000117676.12	0.894274634898744	0.842790930318183	0.94890333278902	0.000221062637791503	0.875171729283531	0.778396404957371	0.983978793914229	0.0257410485428686	RPS6KA1
ENSG00000125144.12	1.02407843430823	1.00536157071364	1.04314375063168	0.0114670152112825	1.02392305824025	1.00286093815727	1.04542752569714	0.0257897700830628	MT1G
ENSG00000006210.6	0.942669619936578	0.915655155753522	0.970481088614735	6.89905432623547e-05	0.923001453176486	0.860184269034502	0.990406024888296	0.0258783098882084	CX3CL1
ENSG00000205420.9	1.01933977999333	1.00958485182292	1.0291889633652	9.45026809499431e-05	1.01812571226117	1.00214623037664	1.03435999113397	0.0260418093701711	KRT6A
ENSG00000162739.12	0.949446082898891	0.927750043224741	0.971649498607114	1.09030597417057e-05	0.956424327816108	0.919613645761325	0.994708483344869	0.0260870976313524	SLAMF6
ENSG00000197971.13	0.944042433409983	0.904076594896212	0.985775011884865	0.0090774768424773	0.920489466314665	0.855657973418311	0.990233111731936	0.0261917531330887	MBP
ENSG00000143858.10	0.976369533796888	0.955992118060517	0.997181303608202	0.0262653032667479	0.976369533796888	0.955992118060517	0.997181303608202	0.0262653032667479	SYT2
ENSG00000179218.12	1.13151931640707	1.04682687466555	1.22306371224124	0.00185265425344822	1.14013732640585	1.01551949104009	1.28004743831409	0.0263688036038541	CALR
ENSG00000184557.4	1.07388686764708	1.03680878661595	1.11229092518487	6.99993681794978e-05	1.07041672133875	1.00798295632118	1.13671759044753	0.0264675340413029	SOCS3
ENSG00000180509.10	0.975512520592428	0.959673622573112	0.991612831121753	0.00299352527120919	0.976387670740234	0.955993456880569	0.997216954480304	0.0265048597948912	KCNE1
ENSG00000100425.17	0.893790398412933	0.823245035837615	0.970380921255533	0.00743478164358757	0.885370006753787	0.794997107283776	0.986016227829359	0.026669593975566	BRD1
ENSG00000138185.15	0.903396141142643	0.848887584731673	0.961404787289225	0.00137651443635063	0.900033865411304	0.819968157721773	0.987917581016699	0.0267126404761965	ENTPD1
ENSG00000159131.15	1.19903643963955	1.10009703898153	1.30687415076991	3.61041424197943e-05	1.21545042533582	1.02268515022085	1.44454990485586	0.0267899445283254	GART
ENSG00000133256.11	0.955523938470848	0.930030362269183	0.981716333177712	0.000975940199231973	0.945808214975195	0.900256128374578	0.993665192959796	0.0269458681562524	PDE6B
ENSG00000137193.12	1.08737567891854	1.03892303606107	1.13808802583336	0.000315982056669846	1.09219857207392	1.01006038029539	1.1810162482479	0.0270422045372298	PIM1
ENSG00000183963.17	1.0620647422015	1.01519577179208	1.11109753209113	0.00892556289194343	1.08531140820158	1.00931899108415	1.16702535390449	0.0270765772868446	SMTN
ENSG00000110436.10	0.970617093132646	0.950728514281552	0.990921727211677	0.00475301520756709	0.973015075958933	0.949675253232264	0.996928513005928	0.0272239512042044	SLC1A2
ENSG00000184502.3	1.01033546043037	1.00216309664903	1.01857446758542	0.0130863365288583	1.0106555361972	1.00118804324675	1.0202125562084	0.0272986279082954	GAST
ENSG00000167754.11	1.01612123404929	1.00795842471856	1.02435014874165	0.000101827752284232	1.01379995650601	1.00152438245958	1.02622599091147	0.0274521513123445	KLK5
ENSG00000172062.15	1.10156880602519	1.0297486864954	1.17839804053315	0.00492091839857182	1.14551084130751	1.01513683996223	1.29262877269025	0.0275481238535503	SMN1
ENSG00000092009.9	0.979914177318454	0.971347036934938	0.988556878641118	5.93200661532624e-06	0.981056217028528	0.964500565517572	0.997896046285719	0.027629124142175	CMA1
ENSG00000160181.7	1.00988609300702	1.00236398621029	1.0174646484506	0.00990971210818936	1.01187692910167	1.00129825271715	1.02256736878323	0.027670747781943	TFF2
ENSG00000099985.3	1.04283550365644	1.01694592962265	1.06938417865531	0.00107525030953685	1.04161393282714	1.00448353871407	1.08011683939448	0.0276992926571274	OSM
ENSG00000015520.13	1.02417007504416	1.00816136070407	1.04043299366623	0.00296658737716641	1.02878073591258	1.0031029323107	1.05511584952382	0.027792818040344	NPC1L1
ENSG00000169252.5	0.954370064530154	0.931110405615681	0.978210762738736	0.000207309393165465	0.949061459996147	0.905846593019979	0.994337961626746	0.0278947242632923	ADRB2
ENSG00000109738.9	1.02267692415004	1.00241786308215	1.04334542480441	0.0280546341702564	1.02267692415004	1.00241786308215	1.04334542480441	0.0280546341702564	GLRB
ENSG00000220205.7	0.890701744667472	0.833554743866525	0.951766640153289	0.000623569490860863	0.865650498986191	0.761078907890224	0.984590137272765	0.0280643597829555	VAMP2
ENSG00000152256.12	1.06305991564641	1.01098957810281	1.11781210086741	0.0170093638290469	1.08831888959317	1.00906296102968	1.17379990267076	0.028247656851708	PDK1
ENSG00000114738.9	0.906284968832237	0.844576509843468	0.972502118112989	0.00623926979256726	0.883124492512554	0.790290201108875	0.986863899085737	0.0282849968240592	MAPKAPK3
ENSG00000075624.12	1.17018968665096	1.08420145054676	1.26299766713439	5.43602349273919e-05	1.15468936984267	1.01536427207364	1.31313222012894	0.0283523807860331	ACTB
ENSG00000127334.10	1.11326408671662	1.04475137066265	1.18626973036362	0.00093011022422276	1.11014009487665	1.01102108356647	1.21897658741725	0.0285486371194644	DYRK2
ENSG00000135318.10	1.05695085219395	1.02810439550951	1.086606680054	8.74056470112589e-05	1.0621465556094	1.00633279271287	1.12105589101557	0.0285837087871212	NT5E
ENSG00000124102.4	1.01840056083213	1.00702743249024	1.02990213458087	0.00146202801479849	1.02425464060113	1.0025046637588	1.0464764970364	0.028641001164845	PI3
ENSG00000138271.5	1.02313875453304	1.01172517419972	1.03468109494799	6.42598110303428e-05	1.02127990221253	1.00219948645205	1.04072358124595	0.028648297613485	GPR87
ENSG00000115661.12	0.905169728378588	0.833027466249073	0.983559690849364	0.0187155258532355	0.881901581855832	0.787994563612784	0.986999702782214	0.028687218102859	STK16
ENSG00000115286.18	0.922948470591097	0.869635157220522	0.979530176872136	0.00826000875967252	0.916032429715657	0.84668316280699	0.991061886135624	0.028999736719902	NDUFS7
ENSG00000105204.12	0.924026671539863	0.877351854783799	0.973184572485393	0.00281008263695089	0.91714581223712	0.848604767745265	0.99122285529815	0.0290785302872607	DYRK1B
ENSG00000198788.8	1.01494046457165	1.0041056833188	1.02589215830369	0.00676503489361619	1.01633446043789	1.00164681724285	1.03123747581693	0.0291457325696523	MUC2
ENSG00000070915.8	0.97279365669083	0.958526599736272	0.987273069686629	0.000253087105106354	0.975231529022745	0.953493939061921	0.997464688801002	0.0292068196978235	SLC12A3
ENSG00000079385.20	0.939827932847432	0.913604604689984	0.966803953073335	1.72248143848345e-05	0.949378179037251	0.906056896668195	0.994770781113712	0.0292587887866394	CEACAM1
ENSG00000072518.19	1.16679408358244	1.06147719260506	1.28256023112643	0.00139309198527315	1.15951142447383	1.01500553863051	1.32459054883517	0.0293109547192569	MARK2
ENSG00000134058.9	1.11403623754174	1.02820720793579	1.20702979805763	0.00829083106802286	1.1279196869644	1.01202854527621	1.25708195305366	0.0295465560812014	CDK7
ENSG00000150907.6	0.906347252377318	0.86048974410413	0.954648614373847	0.000205649760888701	0.911200692574153	0.83797905047766	0.990820357232488	0.0295753461243174	FOXO1
ENSG00000184983.8	0.918107347234558	0.857148670587512	0.98340128144668	0.014790529624106	0.89596607470838	0.81148752483285	0.989239122552984	0.0296986989807912	NDUFA6
ENSG00000137285.9	1.03919262215654	1.01745292851742	1.06139682306304	0.000365248193283425	1.04273604453813	1.00409395639013	1.08286525544683	0.029854419018406	TUBB2B
ENSG00000185000.8	1.08527066282939	1.02366529588051	1.15058351234331	0.00606199909168596	1.10459221905117	1.00960774820076	1.20851288291199	0.0301286322110005	DGAT1
ENSG00000070886.9	1.01692081227681	1.00567572855129	1.02829163425415	0.00310090092058493	1.01829344407492	1.00173578333067	1.03512478589744	0.0302115805506527	EPHA8
ENSG00000010671.14	0.95565401278622	0.925113410652421	0.987202846308685	0.00619674115392634	0.952667650929133	0.91175794956235	0.995412931208854	0.0303670618819793	BTK
ENSG00000178562.16	0.95017658812159	0.924517676301514	0.976547633168177	0.000253161238488374	0.955191304558544	0.916334905565961	0.995695375961617	0.0304984433496501	CD28
ENSG00000038945.13	1.03345949939224	1.00308828244789	1.06475028726054	0.0305737924598363	1.03345949939224	1.00308828244789	1.06475028726054	0.0305737924598363	MSR1
ENSG00000119699.6	1.05502461402474	1.01867975075769	1.09266620384881	0.00274727978383018	1.05493736771306	1.00500128441321	1.10735465422529	0.0306489319081931	TGFB3
ENSG00000137673.7	1.02422868933589	1.00911752167414	1.03956614123431	0.00159520966117237	1.02255563007997	1.00208163135095	1.04344794265773	0.0306586215516819	MMP7
ENSG00000106688.10	0.94934443626624	0.925861352900043	0.973423132790559	4.74667850710512e-05	0.954244673920089	0.914562723147903	0.995648384367398	0.0306793274182403	SLC1A1
ENSG00000177291.3	1.01493080502238	1.00498302855781	1.02497704907673	0.0031875025544896	1.01545436124536	1.00142680501541	1.02967840945335	0.0307064041336862	GJD4
ENSG00000188404.7	0.951568542279814	0.927103255036294	0.976679442918235	0.000187289394438515	0.951300218714276	0.909177056374358	0.995374993001586	0.030727786520007	SELL
ENSG00000213316.8	0.985264098422488	0.97579926783058	0.994820733774951	0.00257552780068732	0.984096788625387	0.969884783055128	0.998517046872518	0.0307791947309517	LTC4S
ENSG00000067606.14	0.923886547209831	0.88351474670983	0.966103118588508	0.000515346857190492	0.908038748424106	0.831873615444729	0.991177449712493	0.0309106507303917	PRKCZ
ENSG00000197901.10	0.977582274322454	0.966514778882412	0.988776502905114	9.50464172352794e-05	0.979763803153413	0.961736922906334	0.998128580806427	0.0309541892164039	SLC22A6
ENSG00000111361.11	1.23495253494434	1.09476811810318	1.39308748432307	0.00059741481874532	1.29821145439533	1.02396441304328	1.6459097199621	0.0311182478383286	EIF2B1
ENSG00000127824.12	1.0482509174971	1.01135733796239	1.08649034795887	0.0099450287945965	1.06306928630151	1.00553789198194	1.12389231324751	0.0312001431775023	TUBA4A
ENSG00000182885.15	1.03825795292448	1.01484417597106	1.06221191620818	0.00125476127790218	1.04087576398289	1.00360029454295	1.07953570952304	0.0313100160438142	ADGRG3
ENSG00000241973.9	0.929973978644523	0.863488327208968	1.00157879811921	0.0550754941842757	0.879244401223184	0.781968043872997	0.988621879294946	0.0314561710118841	PI4KA
ENSG00000151651.14	1.06845496999887	1.03341019202612	1.10468817873477	9.96635966404411e-05	1.08032192792834	1.00687545005678	1.15912595534729	0.0314995052188502	ADAM8
ENSG00000103510.18	0.869538143161788	0.793636107906762	0.952699322624669	0.00270193589860524	0.858181022844337	0.746521712471974	0.986541524065586	0.031516616552708	KAT8
ENSG00000151834.14	1.02024561277458	1.00895245220215	1.03166517719829	0.000416593205065083	1.01810407944211	1.00156334963364	1.03491797793502	0.0318027017133574	GABRA2
ENSG00000079999.12	0.899693997732312	0.830080660706444	0.975145341739035	0.0100962604653362	0.895217758846831	0.809129410213815	0.990465586392375	0.0318990197925654	KEAP1
ENSG00000103569.8	1.02645061756862	1.00652596342115	1.04676968960229	0.00904472698087776	1.03561608314247	1.00302535451349	1.06926576365916	0.0319429062300142	AQP9
ENSG00000142731.9	1.12017344172015	1.06570536795141	1.17742537221823	8.11377883544229e-06	1.14289810121174	1.01157989405105	1.29126337665968	0.0319650270572346	PLK4
ENSG00000196415.8	1.01056319548991	1.00178172423202	1.01942164383331	0.0182883090840571	1.01031261287776	1.00088199117485	1.01983209283418	0.0320159497864924	PRTN3
ENSG00000183943.5	0.955032635053506	0.915692224211668	0.996063207594094	0.032052536468648	0.955032635053506	0.915692224211668	0.996063207594094	0.032052536468648	PRKX
ENSG00000173198.5	0.949534745194015	0.920527671217118	0.979455871368374	0.00107044057627623	0.945409215019465	0.897919317299499	0.995410797633609	0.032769840320079	CYSLTR1
ENSG00000140564.9	1.09590176007683	1.04098717808086	1.15371321859472	0.000480407466317174	1.10533136551776	1.00815637486586	1.21187293762827	0.0329262776283844	FURIN
ENSG00000165731.16	1.03747486501296	1.01626613883794	1.05912620169007	0.000481061503178151	1.03314830726267	1.00263638487316	1.0645887590991	0.0329982013161193	RET
ENSG00000184381.17	0.927857461141611	0.88704366591283	0.970549141242341	0.0011046438803071	0.911422024382849	0.836932551820461	0.992541280325694	0.0330016574223982	PLA2G6
ENSG00000111674.7	1.05594593587883	1.02020192285174	1.09294228380027	0.00194630720832684	1.06502693280489	1.0050982085075	1.12852889200163	0.0330019027764004	ENO2
ENSG00000115486.10	1.10866109996743	1.01882958714529	1.20641317261402	0.0167267522652407	1.18219009498236	1.01346552894293	1.37900439705346	0.0331547429064854	GGCX
ENSG00000130669.16	1.11800886794359	1.04451023031624	1.19667935509073	0.0013038617813862	1.10752773953303	1.00812118194947	1.21673635649948	0.0332925731653765	PAK4
ENSG00000134640.2	1.01311521378335	1.00332249037021	1.02300351706514	0.0085562757063011	1.01423300639434	1.0011076025907	1.02753049582052	0.0334589976856891	MTNR1B
ENSG00000196230.11	1.17930970745953	1.09528455335882	1.26978088191175	1.22362443061442e-05	1.1982286603234	1.0140635582769	1.41584017165555	0.0336711889671738	TUBB
ENSG00000004487.14	1.18781597212858	1.09055437927108	1.29375188478617	7.85621726776142e-05	1.17559487652766	1.01255502498952	1.36488712179605	0.0336902847211271	KDM1A
ENSG00000148344.10	1.04047147481579	1.01636467945572	1.06515005075253	0.000909438278813762	1.04689745200118	1.0035056930985	1.09216547802783	0.0338381312335121	PTGES
ENSG00000100979.13	1.06554552086451	1.03244768040801	1.09970440011617	8.03353188893086e-05	1.05873299869332	1.004345232073	1.11606599675746	0.0339130622784395	PLTP
ENSG00000132507.16	1.13605638777302	1.06406813208508	1.21291492272291	0.000133881257194209	1.12248795220977	1.00865224829432	1.24917106464272	0.0341861932309199	EIF5A
ENSG00000164344.14	0.970781398499088	0.954092218521902	0.987762509091474	0.000803347237232672	0.967594702032003	0.938515205480468	0.997575214480514	0.0343533311737618	KLKB1
ENSG00000114200.8	1.03559413301505	1.01956190201874	1.05187846486978	1.1148315108148e-05	1.02877014128184	1.00208239551132	1.0561686427522	0.0344226919473772	BCHE
ENSG00000196497.14	1.09589019078198	1.03298451796302	1.16262663124943	0.0023979982883603	1.08836797534786	1.00622720344704	1.17721409807336	0.0344284755611564	IPO4
ENSG00000107014.8	0.981488009824366	0.9693296359426	0.993798887096071	0.00330292655648385	0.98080087180324	0.963334703817586	0.998583717910107	0.0344676324402028	RLN2
ENSG00000072041.15	1.02119512391937	1.01101244759696	1.03148035772991	4.09618280716785e-05	1.01988311629173	1.00143081631582	1.03867541716321	0.0345624560192383	SLC6A15
ENSG00000143632.13	1.02991988125962	1.01003022444981	1.05020120798032	0.00304606909352633	1.04091408726707	1.00288264985908	1.08038775745427	0.0347259499032316	ACTA1
ENSG00000130234.9	0.964844074391858	0.949434489989108	0.980503760612027	1.31965102861936e-05	0.97292675435234	0.948444732390738	0.998040726051085	0.0347902659079528	ACE2
ENSG00000174292.11	0.913727642267313	0.87084155612061	0.958725727286894	0.000234635528842414	0.913819076880849	0.840456179769779	0.993585775644021	0.0348008021245748	TNK1
ENSG00000197894.9	0.858232076977007	0.795861681485586	0.925490339699949	7.14435813482807e-05	0.838785823476212	0.712402339947039	0.987590323912988	0.034873163485205	ADH5
ENSG00000151689.11	0.899966048169164	0.854811068705012	0.947506317488649	5.99455176331413e-05	0.904696160643224	0.824270148062211	0.992969531902564	0.0349884081791081	INPP1
ENSG00000188488.12	1.02687287430278	1.01034006786504	1.04367621706528	0.00136406684853195	1.03284020828401	1.0022733037284	1.06433932928261	0.0350215663516784	SERPINA5
ENSG00000126351.11	0.934484593075158	0.883930849195829	0.987929605001689	0.0169439099631676	0.900654504010212	0.817086595393929	0.992769359045475	0.035201870226911	THRA
ENSG00000157542.9	1.02327049709295	1.00780794842618	1.03897028382838	0.00306521307226301	1.02357630016655	1.00158750558262	1.04604783548412	0.035454678227891	KCNJ6
ENSG00000136160.13	0.936769065893142	0.907637567312185	0.966835567872081	5.06956126172486e-05	0.929510691141104	0.86829768978081	0.995039069105109	0.0354615319547922	EDNRB
ENSG00000105464.3	1.03940049229229	1.01452440697323	1.0648865379204	0.00176796089922883	1.05092305893317	1.00332694136368	1.10077705508071	0.0356917549630429	GRIN2D
ENSG00000036530.7	1.0593578939682	1.02702246767134	1.09271138932071	0.000266540892988002	1.05903929274751	1.00382241433323	1.11729346502801	0.0357633574267198	CYP46A1
ENSG00000007264.12	0.963268485413272	0.933853502217096	0.993609996415337	0.0180251362748426	0.962697729296849	0.929053295537688	0.997560551633297	0.0362125301995138	MATK
ENSG00000159352.14	1.11358586205325	1.03129277502064	1.20244561214933	0.00602144269722283	1.1204829422073	1.00728747508348	1.24639892268439	0.0362961896536753	PSMD4
ENSG00000139329.4	1.02604258387159	1.00473373053678	1.04780336513183	0.016349984991302	1.03116765608384	1.00193922605436	1.06124873375877	0.0364369337389591	LUM
ENSG00000108622.9	0.943979866101555	0.905395984335228	0.984208018394719	0.00677812405110219	0.938384883746891	0.884006373420059	0.996108417904179	0.0367993256153645	ICAM2
ENSG00000173846.11	1.08380305751559	1.02918502469208	1.14131962601339	0.00228574016305058	1.07351597461388	1.00435623716933	1.1474380355313	0.0368069197755165	PLK3
ENSG00000116062.13	1.15056970370661	1.06745426009112	1.24015678477363	0.000246114378119171	1.19603754839783	1.01094480200622	1.41501871747959	0.0369007844096493	MSH6
ENSG00000134757.4	1.02057386958112	1.00991572315409	1.03134449676536	0.0001434955225281	1.0211571895367	1.00127342743306	1.04143581280868	0.0369053082983877	DSG3
ENSG00000041982.13	1.0288125472675	1.0054905979669	1.05267543978556	0.0151823110956755	1.02808940190792	1.00168150188473	1.05519350844219	0.0369326942001774	TNC
ENSG00000198691.10	1.02913663058293	1.00876579914533	1.04991882685248	0.00486909690130498	1.03584837630377	1.00208034532954	1.07075431994258	0.0372637833576201	ABCA4
ENSG00000174697.4	1.01117902728803	1.0006519948476	1.0218168059345	0.0373395363679521	1.01117902728803	1.0006519948476	1.0218168059345	0.0373395363679521	LEP
ENSG00000138613.12	0.931185309791295	0.880089328465421	0.985247807382292	0.0132819256148603	0.883181794680761	0.785697823723802	0.992760904896854	0.0373684169774863	APH1B
ENSG00000105851.9	0.970528918628403	0.946106109592455	0.99558217872598	0.0214223685566801	0.969993693107967	0.942541155742981	0.998245815513017	0.0375417482244944	PIK3CG
ENSG00000117054.12	0.881497344833453	0.83219831764791	0.93371682262542	1.74225490138042e-05	0.888723105253365	0.795056963605495	0.993424111688045	0.037887382901667	ACADM
ENSG00000162909.16	1.11864476365509	1.0506923469944	1.19099193101825	0.000454050788973496	1.10053222246687	1.00537158847681	1.20470001994274	0.0378877831669022	CAPN2
ENSG00000107984.8	1.02923020199703	1.01571149386938	1.04292883864822	1.94697379433451e-05	1.0273617465804	1.00145362085802	1.05394012898213	0.0383187681178504	DKK1
ENSG00000162302.11	1.13003811962085	1.05492178964496	1.21050315230099	0.00049499317306785	1.143012313215	1.00712180976124	1.2972384626154	0.0384658879993113	RPS6KA4
ENSG00000178467.16	0.92273472702388	0.877423347227893	0.970386050412095	0.00174745092615338	0.905087162764898	0.823471752758298	0.994791587516974	0.0386147976748205	P4HTM
ENSG00000198743.5	1.07067405378273	1.02093294561468	1.12283860988869	0.00490045019456336	1.07165622028403	1.00362765703267	1.1442959412547	0.0386231748469456	SLC5A3
ENSG00000169083.14	0.95800654733704	0.93790665059842	0.978537196804244	7.3263189810728e-05	0.954860343328363	0.91391579692888	0.997639255525541	0.0388602887597408	AR
ENSG00000152266.5	1.01905134612459	1.00777351894771	1.03045538160467	0.00088822502413407	1.01888880013628	1.00095567427753	1.03714321594956	0.0388855796460433	PTH
ENSG00000169174.10	1.03520507402988	1.01774443844365	1.05296526791734	6.7043515626716e-05	1.03372275302873	1.00168637211789	1.06678373578146	0.0389358147865859	PCSK9
ENSG00000139269.2	1.04328362966418	1.01954309351283	1.06757697526551	0.000308619799747875	1.04038436995883	1.00200427553872	1.08023454957085	0.038982731552724	INHBE
ENSG00000185238.11	1.1116015055318	1.03363992159649	1.19544328859905	0.00434758593129466	1.14043871174092	1.00662338256069	1.29204276174151	0.0390527497701011	PRMT3
ENSG00000151617.14	1.06215376322932	1.02657622629862	1.09896429299741	0.000522614530462502	1.06238878558323	1.00303896802049	1.12525033195915	0.0390727311043624	EDNRA
ENSG00000136699.18	1.1787011175221	1.0663498064671	1.30288983598247	0.00129576999490428	1.24915055484625	1.01121438179764	1.54307250446617	0.0390745487740775	SMPD4
ENSG00000112033.12	1.08165704492112	1.01208032162728	1.15601690678693	0.0206705239654908	1.08987106369666	1.00429608678192	1.18273779129164	0.0391397938558385	PPARD
ENSG00000186810.7	0.942041666849926	0.921569246240192	0.962968876947625	1.00386681637359e-07	0.955625874672058	0.915276858648111	0.997753634557731	0.0391946619634857	CXCR3
ENSG00000163485.14	1.03655189599679	1.01199422276926	1.06170550080256	0.00333992684786509	1.04429499019792	1.00214576805705	1.08821696534908	0.0392137730504251	ADORA1
ENSG00000185291.9	0.90727589224961	0.864648548317661	0.952004772643082	7.39606217068261e-05	0.914773986656844	0.840461542488712	0.995657034093615	0.0393365690794384	IL3RA
